edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210103,12,fc,10v,grid_simple,regular_ll,9999,9999,-5.47535,-5.33765
1,ecmf,surface,0,20210103,12,fc,2t,grid_simple,regular_ll,9999,9999,277.264,277.289
1,ecmf,surface,0,20210103,13,fc,10u,grid_simple,regular_ll,9999,9999,-3.46088,-3.31927
1,ecmf,surface,0,20210103,13,fc,10v,grid_simple,regular_ll,9999,9999,-5.12481,-4.9959
1,ecmf,surface,0,20210103,13,fc,2t,grid_simple,regular_ll,9999,9999,277.889,277.898
1,ecmf,surface,0,20210103,14,fc,10u,grid_simple,regular_ll,9999,9999,-3.45052,-3.47493
1,ecmf,surface,0,20210103,14,fc,10v,grid_simple,regular_ll,9999,9999,-4.65503,-4.66528
1,ecmf,surface,0,20210103,14,fc,2t,grid_simple,regular_ll,9999,9999,278.153,278.173
1,ecmf,surface,0,20210103,15,fc,10u,grid_simple,regular_ll,9999,9999,-3.21051,-3.04645
1,ecmf,surface,0,20210103,15,fc,10v,grid_simple,regular_ll,9999,9999,-4.29545,-4.20609
1,ecmf,surface,0,20210103,15,fc,2t,grid_simple,regular_ll,9999,9999,277.857,277.881
1,ecmf,surface,0,20210103,16,fc,10u,grid_simple,regular_ll,9999,9999,-3.31955,-3.07736
1,ecmf,surface,0,20210103,16,fc,10v,grid_simple,regular_ll,9999,9999,-4.07838,-4.01442
1,ecmf,surface,0,20210103,16,fc,2t,grid_simple,regular_ll,9999,9999,277.284,277.32
1,ecmf,surface,0,20210103,17,fc,10u,grid_simple,regular_ll,9999,9999,-3.49203,-3.26645
1,ecmf,surface,0,20210103,17,fc,10v,grid_simple,regular_ll,9999,9999,-3.89988,-3.87303
1,ecmf,surface,0,20210103,17,fc,2t,grid_simple,regular_ll,9999,9999,276.624,276.675
1,ecmf,surface,0,20210103,18,fc,10u,grid_simple,regular_ll,9999,9999,-3.5481,-3.35474
1,ecmf,surface,0,20210103,18,fc,10v,grid_simple,regular_ll,9999,9999,-3.7535,-3.71786
1,ecmf,surface,0,20210103,18,fc,2t,grid_simple,regular_ll,9999,9999,276.094,276.12
1,ecmf,surface,0,20210103,19,fc,10u,grid_simple,regular_ll,9999,9999,-3.46262,-3.34641
1,ecmf,surface,0,20210103,19,fc,10v,grid_simple,regular_ll,9999,9999,-4.12898,-3.99079
1,ecmf,surface,0,20210103,19,fc,2t,grid_simple,regular_ll,9999,9999,275.664,275.715
1,ecmf,surface,0,20210103,20,fc,10u,grid_simple,regular_ll,9999,9999,-3.15862,-3.0717
1,ecmf,surface,0,20210103,20,fc,10v,grid_simple,regular_ll,9999,9999,-4.30452,-4.12239
1,ecmf,surface,0,20210103,20,fc,2t,grid_simple,regular_ll,9999,9999,275.268,275.284
1,ecmf,surface,0,20210103,21,fc,10u,grid_simple,regular_ll,9999,9999,-3.06149,-2.95505
1,ecmf,surface,0,20210103,21,fc,10v,grid_simple,regular_ll,9999,9999,-4.6023,-4.39722
1,ecmf,surface,0,20210103,21,fc,2t,grid_simple,regular_ll,9999,9999,275.019,274.966
1,ecmf,surface,0,20210103,22,fc,10u,grid_simple,regular_ll,9999,9999,-2.87965,-2.78688
1,ecmf,surface,0,20210103,22,fc,10v,grid_simple,regular_ll,9999,9999,-4.8035,-4.61258
